CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
718252533,Attrited Customer,30,F,0,Graduate,Divorced,Less than $40K,Blue,18,5,1,1,4203,996,3207,0.705,7292,68,0.7,0.237,0.9661,0.0339
717898758,Attrited Customer,55,F,2,Graduate,Married,Less than $40K,Silver,45,6,3,3,12207,0,12207,0.319,5838,74,1.056,0,0.99636,0.00364408
770220558,Attrited Customer,57,M,3,Unknown,Single,$60K - $80K,Blue,51,1,6,1,5859,0,5859,0.914,8004,82,0.708,0,0.98987,0.01013
708662583,Attrited Customer,41,M,3,Unknown,Married,$60K - $80K,Silver,29,1,3,4,27945,0,27945,0.902,8345,70,1.059,0,0.99812,0.00187593
708152358,Attrited Customer,54,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,1,3,2,18512,1664,16848,0.889,8019,57,0.583,0.09,0.99499,0.00501
709075533,Attrited Customer,41,M,5,Uneducated,Single,$80K - $120K,Blue,32,4,3,3,12094,0,12094,0.995,8607,90,0.957,0,0.9969,0.00310348
714361083,Attrited Customer,40,F,2,College,Single,Less than $40K,Blue,36,4,2,3,5989,0,5989,0.311,5843,60,0.176,0,0.99466,0.00534
714608583,Attrited Customer,45,M,5,High School,Divorced,$120K +,Blue,36,2,3,2,5287,0,5287,0.841,8392,69,0.683,0,0.99449,0.00551
709928358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,20,1,2,2,32554,0,32554,0.872,8528,87,1.122,0,0.99161,0.00839
712265508,Attrited Customer,32,M,0,Post-Graduate,Single,$40K - $60K,Blue,14,1,1,3,4015,0,4015,1.045,8363,65,0.806,0,0.98942,0.01058
715051608,Attrited Customer,34,M,2,High School,Single,$60K - $80K,Blue,36,2,3,2,9719,2517,7202,0.906,9183,51,0.7,0.259,0.99431,0.00569
717439983,Attrited Customer,48,M,2,Graduate,Married,$80K - $120K,Blue,28,1,3,3,14774,2517,12257,0.979,8293,63,0.703,0.17,0.99671,0.00329379
714391683,Attrited Customer,39,M,4,Unknown,Married,$60K - $80K,Gold,36,4,3,2,34516,2517,31999,0.841,8248,66,0.65,0.073,0.99583,0.00416767
708841233,Attrited Customer,41,M,2,College,Married,$80K - $120K,Blue,33,2,3,3,14682,2517,12165,1.041,8193,72,0.846,0.171,0.99661,0.00338757
713632983,Attrited Customer,43,M,4,High School,Married,$80K - $120K,Blue,35,2,3,2,10588,503,10085,0.918,7886,70,0.75,0.048,0.99458,0.00542
719612583,Attrited Customer,52,F,4,Uneducated,Divorced,Unknown,Blue,42,4,4,1,12091,0,12091,0.898,8127,74,0.805,0,0.99298,0.00702
718333983,Attrited Customer,57,M,4,Unknown,Divorced,$120K +,Blue,36,2,2,3,13694,2219,11475,1.078,9040,63,0.8,0.162,0.99549,0.00451007
717518733,Attrited Customer,56,F,2,High School,Married,Less than $40K,Blue,46,4,3,3,9463,764,8699,0.994,7106,61,0.906,0.081,0.99661,0.00338788
708805908,Attrited Customer,30,M,2,Graduate,Married,Less than $40K,Silver,18,1,1,3,10017,726,9291,0.924,9299,68,0.619,0.072,0.9882,0.0118
710155158,Attrited Customer,37,M,2,Uneducated,Unknown,$80K - $120K,Blue,18,1,1,2,31832,518,31314,0.972,10201,59,0.788,0.016,0.98265,0.01735
720353808,Attrited Customer,34,M,3,High School,Unknown,$80K - $120K,Silver,21,1,2,3,34516,0,34516,0.794,9177,50,1.083,0,0.9943,0.0057
717047583,Attrited Customer,47,F,3,Doctorate,Married,Less than $40K,Blue,35,2,3,2,4779,2517,2262,0.929,8912,63,0.658,0.527,0.99631,0.00368792
712895733,Attrited Customer,40,M,4,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,34516,572,33944,1.05,8659,81,1.077,0.017,0.99487,0.00513
719629308,Attrited Customer,55,F,2,Unknown,Single,Unknown,Silver,37,2,2,3,34516,1783,32733,0.821,8472,80,0.739,0.052,0.99477,0.00523
754443033,Attrited Customer,50,M,1,Graduate,Single,$80K - $120K,Silver,43,6,3,3,34516,432,34084,0.807,9045,72,1,0.013,0.99612,0.0038814
720748608,Attrited Customer,44,M,3,Graduate,Divorced,$40K - $60K,Blue,32,1,2,2,3575,0,3575,0.843,7672,66,0.737,0,0.99161,0.00839
709823733,Attrited Customer,44,F,2,Graduate,Unknown,$40K - $60K,Blue,34,2,3,3,5508,0,5508,0.89,7507,78,0.733,0,0.99671,0.00329379
720512433,Attrited Customer,56,M,1,Uneducated,Single,$60K - $80K,Blue,36,6,4,3,15219,2281,12938,0.832,7625,78,0.95,0.15,0.99717,0.00282527
710162133,Attrited Customer,41,M,4,Graduate,Married,$80K - $120K,Blue,36,1,3,6,4725,1253,3472,1.008,9134,77,0.974,0.265,0.99939,0.00060765
710878308,Attrited Customer,50,F,4,Graduate,Single,Less than $40K,Blue,37,1,2,3,3699,913,2786,0.866,7297,71,0.69,0.247,0.99504,0.00495524
713390433,Attrited Customer,44,M,3,Graduate,Unknown,$60K - $80K,Gold,29,2,3,2,34516,2517,31999,0.579,6782,67,0.763,0.073,0.99537,0.00462792
712010358,Attrited Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,36,2,3,2,3999,0,3999,0.938,7567,76,0.652,0,0.99473,0.00527
711432258,Attrited Customer,55,M,3,Graduate,Single,$60K - $80K,Blue,46,2,4,2,4178,0,4178,0.882,7914,54,0.862,0,0.99559,0.00441277
714294183,Attrited Customer,54,M,1,Graduate,Divorced,$80K - $120K,Blue,44,1,3,3,9580,132,9448,0.32,5385,51,0.308,0.014,0.99649,0.00350838
708354858,Attrited Customer,51,M,2,Unknown,Single,$120K +,Blue,42,2,4,2,14938,0,14938,0.758,8192,80,0.778,0,0.99583,0.00416681
708301683,Attrited Customer,40,M,2,Uneducated,Married,$80K - $120K,Blue,30,6,2,3,20798,1059,19739,1.049,8038,90,0.837,0.051,0.99495,0.00505
712113558,Attrited Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,3,24844,1273,23571,0.437,6549,75,0.974,0.051,0.99671,0.00329379
720597108,Attrited Customer,48,F,3,Post-Graduate,Divorced,Less than $40K,Blue,36,5,3,1,9943,2138,7805,0.949,8325,54,1,0.215,0.99251,0.00749
719767683,Attrited Customer,46,M,0,College,Single,$80K - $120K,Blue,39,2,3,3,16983,0,16983,1.061,8526,79,0.837,0,0.99605,0.00394546
715321008,Attrited Customer,39,M,2,Unknown,Married,$120K +,Blue,36,6,3,3,34516,2517,31999,1.052,7866,63,0.75,0.073,0.997,0.00299743
780042633,Attrited Customer,37,F,2,Unknown,Married,Unknown,Silver,21,2,2,2,31718,0,31718,0.91,7432,64,0.641,0,0.99123,0.00877
713269533,Attrited Customer,42,M,2,College,Single,$80K - $120K,Blue,36,1,3,1,9959,2517,7442,0.884,8847,85,0.771,0.253,0.99061,0.00939
789684258,Attrited Customer,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,3,3,34516,1847,32669,0.557,7842,61,0.794,0.054,0.9969,0.00309859
761079783,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,33,5,3,6,5500,442,5058,0.609,7720,67,0.558,0.08,0.99939,0.00061414
787518258,Attrited Customer,49,M,3,Uneducated,Married,$120K +,Blue,38,2,3,3,8549,0,8549,1.023,9192,77,0.791,0,0.99691,0.00308778
717631908,Attrited Customer,56,M,2,Unknown,Married,Less than $40K,Blue,44,5,3,1,4390,0,4390,1.005,8454,69,0.769,0,0.99168,0.00832
769396158,Attrited Customer,55,M,1,College,Single,$80K - $120K,Blue,43,2,2,3,24884,0,24884,0.072,5107,53,0.293,0,0.99431,0.00569
716717733,Attrited Customer,55,F,3,Uneducated,Single,Less than $40K,Blue,47,2,5,4,4841,859,3982,1.003,8918,87,0.977,0.177,0.99838,0.00162275
709383933,Attrited Customer,31,M,2,Unknown,Unknown,$80K - $120K,Blue,18,2,1,3,4246,2517,1729,0.951,8102,66,0.886,0.593,0.99028,0.00972
715113933,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36,2,3,2,11077,573,10504,0.973,8165,87,0.776,0.052,0.99464,0.00536
715714458,Attrited Customer,48,M,5,Graduate,Single,$40K - $60K,Blue,38,2,3,3,4446,0,4446,0.963,8753,76,0.949,0,0.99681,0.00319072
715076358,Attrited Customer,57,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,3,3,23714,0,23714,0.981,8463,62,0.824,0,0.99702,0.00298315
769667583,Attrited Customer,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,2,3,2,3744,0,3744,0.796,8202,69,0.769,0,0.99547,0.00453174
715645908,Attrited Customer,59,M,0,High School,Single,$80K - $120K,Gold,48,5,2,6,34516,0,34516,0.969,8480,71,0.821,0,0.99895,0.00104747
778643733,Attrited Customer,48,F,1,Uneducated,Single,$40K - $60K,Gold,28,3,2,1,23981,1454,22527,0.925,9140,64,0.684,0.061,0.98707,0.01293
710980383,Attrited Customer,53,M,3,High School,Single,$80K - $120K,Silver,33,2,2,3,34516,0,34516,0.534,6361,74,1.114,0,0.9943,0.0057
709971708,Attrited Customer,51,F,1,High School,Single,Unknown,Blue,41,3,3,2,9701,0,9701,1.024,9404,62,0.824,0,0.99395,0.00605
710153583,Attrited Customer,30,F,0,Uneducated,Married,Less than $40K,Blue,13,3,1,3,6075,0,6075,0.923,9242,63,0.909,0,0.98791,0.01209
720565458,Attrited Customer,43,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,2,3,3,17306,0,17306,0.4,6205,65,0.806,0,0.9972,0.00280059
715496058,Attrited Customer,41,F,4,Uneducated,Single,Less than $40K,Gold,36,3,3,3,15987,0,15987,0.598,7832,73,0.78,0,0.99735,0.0026529
716238483,Attrited Customer,59,M,0,College,Married,$80K - $120K,Blue,50,3,2,3,12918,2352,10566,1.008,9138,76,0.9,0.182,0.99378,0.00622
718297683,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,50,1,0,3,4085,0,4085,0.787,7597,71,0.69,0,0.96902,0.03098
719118708,Attrited Customer,49,F,3,Unknown,Single,Less than $40K,Blue,37,2,2,2,5855,0,5855,0.962,9202,80,0.86,0,0.99236,0.00764
779333883,Attrited Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,33,3,3,3,7428,0,7428,0.873,8078,62,0.722,0,0.99691,0.00308778
826245858,Attrited Customer,50,M,2,Graduate,Single,$80K - $120K,Silver,40,3,4,6,34516,0,34516,0.801,7661,79,1.079,0,0.99942,0.00058361
789817833,Attrited Customer,44,F,5,Post-Graduate,Unknown,Less than $40K,Blue,33,3,3,2,9073,2466,6607,0.446,6793,60,1.069,0.272,0.99545,0.00455475
717060858,Attrited Customer,31,M,0,Graduate,Married,Less than $40K,Blue,36,3,2,3,6911,2517,4394,0.934,8123,71,0.732,0.364,0.99395,0.00605
757291008,Attrited Customer,46,M,4,Unknown,Married,$80K - $120K,Blue,39,3,3,2,34516,289,34227,0.95,8964,76,1.054,0.008,0.9952,0.00479863
708963258,Attrited Customer,46,M,3,College,Married,$60K - $80K,Blue,39,3,3,2,13344,1907,11437,0.832,8534,86,0.83,0.143,0.99452,0.00548
711746133,Attrited Customer,50,M,1,Unknown,Single,$120K +,Blue,37,4,3,2,32563,0,32563,1.013,9220,81,0.884,0,0.99464,0.00536
708496833,Attrited Customer,60,M,1,High School,Single,Less than $40K,Blue,50,4,4,5,4613,0,4613,0.978,8970,78,1.294,0,0.99899,0.00101395
710895708,Attrited Customer,35,F,0,Doctorate,Married,Less than $40K,Blue,27,2,3,2,3876,0,3876,0.848,7712,73,0.825,0,0.99554,0.00445616
719859033,Attrited Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,20,2,2,2,3264,0,3264,0.549,6439,63,0.75,0,0.99161,0.00839
710155983,Attrited Customer,52,M,1,Unknown,Single,$40K - $60K,Blue,36,3,3,4,4826,0,4826,0.954,8585,62,1,0,0.99813,0.00187387
779571708,Attrited Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,25,1,2,3,4259,0,4259,0.934,7993,71,0.651,0,0.99497,0.00503
713318733,Attrited Customer,32,M,0,College,Single,$60K - $80K,Blue,24,3,2,3,4097,0,4097,0.836,8376,64,0.684,0,0.99378,0.00622
709611183,Attrited Customer,41,F,3,High School,Married,Less than $40K,Blue,31,3,3,3,3952,0,3952,1.002,8241,82,0.952,0,0.99673,0.00326528
712441308,Attrited Customer,41,F,4,Unknown,Single,Unknown,Blue,25,2,2,3,29295,0,29295,1.411,9865,65,0.711,0,0.99549,0.00451007
711684408,Attrited Customer,50,F,0,Graduate,Married,Less than $40K,Blue,38,2,3,1,4935,1574,3361,1.01,8527,84,0.5,0.319,0.98937,0.01063
715825458,Attrited Customer,47,M,2,Graduate,Married,$80K - $120K,Blue,36,3,3,2,12933,2239,10694,0.445,6564,56,0.514,0.173,0.99447,0.00553
711161133,Attrited Customer,36,F,2,Unknown,Single,Less than $40K,Blue,36,2,3,3,6071,0,6071,0.912,9338,59,0.903,0,0.997,0.00299743
713242383,Attrited Customer,39,M,2,Uneducated,Married,$120K +,Silver,19,2,1,2,34516,796,33720,0.841,7721,75,0.667,0.023,0.98083,0.01917
717457008,Attrited Customer,43,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,3,3,9267,0,9267,0.866,7991,90,1.093,0,0.99691,0.00308778
712841883,Attrited Customer,50,M,3,College,Single,$80K - $120K,Silver,36,3,3,2,34516,2517,31999,0.735,7155,66,0.65,0.073,0.99394,0.00606
719582058,Attrited Customer,41,M,3,Doctorate,Single,$80K - $120K,Blue,29,2,2,3,24001,1629,22372,0.965,9102,75,0.974,0.068,0.99653,0.00346592
711096633,Attrited Customer,37,F,2,Uneducated,Unknown,Less than $40K,Silver,29,5,2,6,12203,0,12203,0.9,8600,94,0.843,0,0.99892,0.00108359
708197358,Attrited Customer,57,M,2,Uneducated,Unknown,$80K - $120K,Blue,48,4,1,3,30543,264,30279,0.882,7784,63,0.703,0.009,0.98961,0.01039
757247808,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,35,2,4,3,5230,2517,2713,0.937,9495,61,0.605,0.481,0.99737,0.0026282
710170758,Attrited Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,25,6,2,2,4469,2331,2138,1.006,8314,67,0.763,0.522,0.99137,0.00863
780511683,Attrited Customer,47,M,3,Graduate,Single,$40K - $60K,Blue,34,4,3,3,4413,232,4181,0.799,7869,76,0.767,0.053,0.99683,0.00317458
719847108,Attrited Customer,52,M,1,Unknown,Married,$40K - $60K,Blue,36,4,3,3,8455,2517,5938,0.809,8124,73,1.028,0.298,0.99681,0.00319278
708385533,Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Silver,36,2,3,3,11059,0,11059,0.99,9524,80,0.905,0,0.99612,0.0038814
719379858,Attrited Customer,39,M,1,Graduate,Married,$80K - $120K,Blue,36,2,2,3,24239,0,24239,0.94,8549,73,0.78,0,0.99447,0.00553
709657533,Attrited Customer,44,M,3,High School,Unknown,$120K +,Blue,36,2,3,2,7793,2270,5523,0.945,8260,54,0.5,0.291,0.99452,0.00548
712487883,Attrited Customer,54,M,5,High School,Married,$80K - $120K,Blue,48,2,1,3,7464,0,7464,0.865,9071,74,1,0,0.98936,0.01064
753220383,Attrited Customer,29,M,0,Graduate,Single,$120K +,Blue,22,2,2,3,11722,0,11722,0.778,8302,78,0.902,0,0.99395,0.00605
708340758,Attrited Customer,41,M,4,High School,Married,Less than $40K,Blue,32,2,3,3,7769,0,7769,0.943,8109,74,0.762,0,0.99677,0.00323086
718376583,Attrited Customer,52,M,2,Graduate,Divorced,$80K - $120K,Silver,44,4,3,2,34516,751,33765,0.357,5806,40,0.429,0.022,0.99389,0.00611
720827133,Attrited Customer,43,F,3,Doctorate,Single,Less than $40K,Blue,30,1,2,2,6261,463,5798,0.889,8132,64,0.6,0.074,0.99418,0.00582
708948483,Attrited Customer,54,M,3,Graduate,Married,$80K - $120K,Silver,36,2,3,1,34516,761,33755,0.838,8444,68,0.744,0.022,0.99026,0.00974
716721483,Attrited Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,52,1,2,2,14458,2017,12441,0.99,8696,72,0.895,0.14,0.99014,0.00986
710527533,Attrited Customer,45,M,5,College,Single,$40K - $60K,Blue,36,4,3,3,4982,0,4982,0.886,8586,58,1,0,0.99672,0.00328158
709996833,Attrited Customer,31,M,1,Post-Graduate,Single,Less than $40K,Silver,36,6,3,5,12359,0,12359,0.843,7528,70,0.628,0,0.99888,0.00112034
714022833,Attrited Customer,42,F,2,Graduate,Single,$40K - $60K,Silver,32,4,3,3,17909,0,17909,0.225,5977,58,0.487,0,0.99636,0.00364408
710178558,Attrited Customer,46,M,2,High School,Married,$60K - $80K,Gold,38,5,3,6,34516,2517,31999,0.956,9314,89,0.978,0.073,0.99943,0.00056902
768712383,Attrited Customer,51,M,5,Graduate,Divorced,$120K +,Blue,45,6,3,6,34516,0,34516,0.757,8173,91,1.022,0,0.99938,0.00061727
711156858,Attrited Customer,48,F,5,High School,Single,Less than $40K,Blue,40,1,4,3,8297,2517,5780,0.899,9819,74,0.682,0.303,0.99728,0.00271707
710306358,Attrited Customer,38,M,1,Unknown,Married,$40K - $60K,Blue,18,1,1,2,9664,1983,7681,0.873,7995,56,0.806,0.205,0.98271,0.01729
779055033,Attrited Customer,43,F,3,Uneducated,Unknown,Less than $40K,Blue,24,1,2,2,8256,2416,5840,0.696,8104,64,0.73,0.293,0.99183,0.00817
714145233,Attrited Customer,34,M,0,Graduate,Divorced,$80K - $120K,Silver,24,1,2,3,34516,400,34116,0.202,5112,49,0.256,0.012,0.99331,0.00669
719547033,Attrited Customer,40,M,4,Unknown,Married,$80K - $120K,Blue,31,1,3,6,23502,0,23502,0.839,7957,60,0.875,0,0.99945,0.00055285
789432033,Attrited Customer,32,F,1,Graduate,Married,Less than $40K,Blue,23,1,2,3,4065,230,3835,0.779,7844,64,0.73,0.057,0.99447,0.00553
708319908,Attrited Customer,37,M,3,Graduate,Single,$80K - $120K,Blue,17,1,1,2,4116,1473,2643,1.023,8667,70,0.892,0.358,0.9828,0.0172
714082308,Attrited Customer,39,M,3,High School,Single,$80K - $120K,Blue,13,2,1,3,8656,0,8656,0.893,8056,89,0.935,0,0.98941,0.01059
714820158,Attrited Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,6,3,1,5988,660,5328,1.041,10211,68,1,0.11,0.98907,0.01093
713347608,Attrited Customer,54,F,2,Post-Graduate,Single,Less than $40K,Blue,43,2,3,2,4917,0,4917,0.972,9442,69,0.917,0,0.9953,0.00470167
718080558,Attrited Customer,41,F,4,High School,Single,Less than $40K,Blue,36,6,3,3,4720,0,4720,0.978,8798,67,0.675,0,0.99677,0.00323086
713880633,Attrited Customer,53,M,2,Unknown,Single,$60K - $80K,Blue,43,2,2,3,5905,0,5905,0.797,8883,83,0.729,0,0.99527,0.00472896
758753283,Attrited Customer,52,M,3,Doctorate,Married,$120K +,Blue,45,1,3,3,34516,550,33966,0.674,7341,71,0.732,0.016,0.9978,0.00219584
773172483,Attrited Customer,30,M,0,Graduate,Married,$40K - $60K,Blue,23,6,2,4,4063,0,4063,0.776,7463,70,0.707,0,0.99645,0.0035547
710639658,Attrited Customer,29,M,1,High School,Single,$60K - $80K,Blue,17,6,1,3,17744,829,16915,0.851,9658,78,0.773,0.047,0.98831,0.01169
712941483,Attrited Customer,51,F,4,Post-Graduate,Married,$40K - $60K,Silver,43,1,3,3,3735,0,3735,0.762,6826,61,0.848,0,0.99705,0.00295494
714757083,Attrited Customer,44,M,4,Uneducated,Married,$60K - $80K,Silver,37,1,2,2,29076,0,29076,0.77,8765,84,1.211,0,0.99106,0.00894
714136233,Attrited Customer,53,M,4,Graduate,Married,$120K +,Blue,38,5,2,3,34516,0,34516,0.854,8417,72,0.714,0,0.99504,0.00495524
778888083,Attrited Customer,45,F,2,Graduate,Married,$40K - $60K,Blue,26,6,2,4,4307,0,4307,0.743,8697,62,0.59,0,0.99695,0.00305189
718665033,Attrited Customer,44,M,5,Doctorate,Single,$60K - $80K,Silver,36,2,3,4,34140,0,34140,0.877,8177,76,0.52,0,0.99857,0.00143279
771561183,Attrited Customer,42,F,4,Graduate,Single,$40K - $60K,Blue,30,6,3,3,13753,2517,11236,0.652,7464,66,0.692,0.183,0.99686,0.00314112
712036383,Attrited Customer,49,M,4,High School,Single,$60K - $80K,Blue,30,6,3,3,18418,0,18418,0.918,9980,68,0.744,0,0.99677,0.00323086
715671183,Attrited Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,31,6,3,4,6824,2517,4307,0.972,9045,67,0.595,0.369,0.99819,0.00181217
822084333,Attrited Customer,51,M,3,High School,Married,$80K - $120K,Blue,47,2,4,3,4041,0,4041,0.67,8219,84,0.909,0,0.9973,0.00270332
708821733,Attrited Customer,43,F,3,Unknown,Single,$40K - $60K,Silver,36,2,3,4,19713,531,19182,0.792,8301,70,0.591,0.027,0.99812,0.00187593
710751033,Attrited Customer,31,F,1,Graduate,Single,Less than $40K,Blue,13,1,1,3,4829,0,4829,0.836,8286,65,0.857,0,0.98863,0.01137
710679933,Attrited Customer,59,M,1,Graduate,Single,$80K - $120K,Blue,54,2,5,4,15633,0,15633,0.984,8660,58,0.758,0,0.99816,0.00184416
717174558,Attrited Customer,57,F,1,Uneducated,Single,Less than $40K,Blue,46,2,3,3,9129,0,9129,0.733,7733,81,0.884,0,0.99659,0.00341249
714543633,Attrited Customer,45,F,3,Unknown,Single,Less than $40K,Blue,36,1,2,5,7500,0,7500,0.576,8024,78,0.696,0,0.99845,0.00154849
713668158,Attrited Customer,31,F,1,Uneducated,Single,Unknown,Blue,36,2,3,3,21067,0,21067,0.995,9212,71,0.821,0,0.99659,0.00341249
709249083,Attrited Customer,40,M,2,Unknown,Single,$60K - $80K,Blue,20,4,2,4,4283,0,4283,0.878,8672,64,1.207,0,0.99722,0.00277723
713399583,Attrited Customer,49,M,2,Unknown,Married,$80K - $120K,Blue,39,2,3,4,29865,2097,27768,0.902,8636,74,0.947,0.07,0.99824,0.00175907
709608708,Attrited Customer,29,M,1,Graduate,Married,$60K - $80K,Blue,17,5,1,4,6500,2517,3983,0.915,9451,79,0.646,0.387,0.9933,0.0067
709977933,Attrited Customer,52,M,5,Uneducated,Married,$80K - $120K,Blue,44,2,3,4,9959,199,9760,1.003,8517,60,0.5,0.02,0.99818,0.00182139
710590683,Attrited Customer,33,M,2,Unknown,Married,$120K +,Blue,36,3,3,5,16127,0,16127,0.769,7729,82,1,0,0.99898,0.00101725
710081208,Attrited Customer,52,M,2,College,Single,$120K +,Blue,32,4,3,1,4935,0,4935,0.713,7886,64,0.882,0,0.99061,0.00939
711460458,Attrited Customer,44,M,1,Uneducated,Married,$40K - $60K,Blue,34,5,2,3,10973,0,10973,0.792,10583,75,0.786,0,0.99462,0.00538
710047533,Attrited Customer,51,M,3,Graduate,Single,$80K - $120K,Gold,36,4,3,3,34516,2201,32315,0.978,8614,63,0.75,0.064,0.99724,0.00275658
716708583,Attrited Customer,54,M,4,Graduate,Married,$120K +,Blue,36,2,3,5,7684,0,7684,0.61,7667,68,0.789,0,0.99893,0.00106612
712766208,Attrited Customer,45,M,5,Uneducated,Single,$120K +,Silver,36,4,2,1,34516,0,34516,0.732,8603,84,0.615,0,0.98504,0.01496
715150983,Attrited Customer,44,F,3,Unknown,Single,Unknown,Blue,34,2,3,3,26021,0,26021,1.04,8898,60,0.538,0,0.99711,0.00288892
714879483,Attrited Customer,39,M,4,Graduate,Married,$80K - $120K,Blue,31,1,3,3,3929,542,3387,0.811,7773,64,0.73,0.138,0.99686,0.00314112
714919308,Attrited Customer,32,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,8135,0,8135,0.841,8620,67,0.971,0,0.99616,0.0038363
717774333,Attrited Customer,48,M,3,High School,Married,$60K - $80K,Blue,36,1,2,5,8431,0,8431,0.222,5189,57,0.357,0,0.99825,0.00175053
759584958,Attrited Customer,51,F,1,Graduate,Married,Unknown,Silver,44,4,2,4,33004,2418,30586,0.923,10156,72,0.946,0.073,0.9964,0.0035965
709660233,Attrited Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,44,1,2,4,3526,2429,1097,0.712,7775,63,0.909,0.689,0.99732,0.00267667
712627083,Attrited Customer,38,M,4,Uneducated,Married,$80K - $120K,Blue,25,5,2,4,5768,0,5768,0.924,9867,78,0.902,0,0.99717,0.0028308
711433908,Attrited Customer,41,F,3,Uneducated,Married,Less than $40K,Blue,30,1,2,3,9491,0,9491,1.056,9061,51,1.684,0,0.99513,0.00487126
712509108,Attrited Customer,46,F,3,Doctorate,Single,Less than $40K,Gold,36,1,3,5,15164,532,14632,0.858,8356,68,0.478,0.035,0.99935,0.00064654
711745233,Attrited Customer,30,F,0,High School,Single,Unknown,Blue,22,1,2,4,13894,0,13894,0.845,9351,69,0.533,0,0.99634,0.00365621
710721858,Attrited Customer,46,F,3,Unknown,Married,$40K - $60K,Blue,37,2,3,4,5542,0,5542,0.808,8246,59,0.639,0,0.9983,0.00169532
712457208,Attrited Customer,58,M,1,Graduate,Single,$80K - $120K,Blue,36,6,3,4,22718,0,22718,0.747,8100,77,0.833,0,0.99794,0.00205937
713934633,Attrited Customer,40,F,4,Uneducated,Divorced,Less than $40K,Blue,35,2,3,3,4423,2517,1906,0.84,8935,87,0.933,0.569,0.99694,0.00305523
714945708,Attrited Customer,33,M,4,College,Single,$40K - $60K,Silver,20,2,1,3,15977,0,15977,0.702,7745,64,0.684,0,0.98842,0.01158
714524583,Attrited Customer,56,M,3,Uneducated,Married,$80K - $120K,Blue,46,1,3,3,23240,1534,21706,0.971,9441,82,0.907,0.066,0.99691,0.00308778
714199008,Attrited Customer,50,M,2,Unknown,Married,$120K +,Blue,36,6,2,2,16081,492,15589,0.204,6100,61,0.564,0.031,0.99207,0.00793
719326758,Attrited Customer,52,F,0,Doctorate,Married,Less than $40K,Blue,36,4,3,2,4353,1489,2864,0.945,9226,85,1.073,0.342,0.99554,0.00445616
718840833,Attrited Customer,49,M,3,High School,Single,$40K - $60K,Blue,36,1,3,4,4601,0,4601,0.962,9610,76,0.689,0,0.99808,0.00191647
709566408,Attrited Customer,40,F,2,Graduate,Single,Less than $40K,Blue,30,5,3,6,4458,0,4458,0.935,9640,70,0.707,0,0.99936,0.00063727
